district,districtID,year,ntl
Simeulue,1101,2013,0.16144972770168836
Aceh Singkil,1102,2013,0.1731149319958557
Aceh Selatan,1103,2013,0.16311779297318685
Aceh Tenggara,1104,2013,0.165683611029857
Aceh Timur,1105,2013,0.20759571609654223
Aceh Tengah,1106,2013,0.1510696461171205
Aceh Barat,1107,2013,0.23341815112308634
Aceh Besar,1108,2013,0.35803994071971895
Pidie,1109,2013,0.1985698552053426
Bireuen,1110,2013,0.4018778197256255
Aceh Utara,1111,2013,0.4151423387075726
Aceh Barat Daya,1112,2013,0.1831087668561167
Gayo Lues,1113,2013,0.1225169438165649
Aceh Tamiang,1114,2013,0.4186655406492594
Nagan Raya,1115,2013,0.18732938648064293
Aceh Jaya,1116,2013,0.15397105985099863
Bener Meriah,1117,2013,0.16289682006023173
Pidie Jaya,1118,2013,0.2343930628764242
Kota Banda Aceh,1171,2013,11.186315011218472
Kota Sabang,1172,2013,0.6557314120950065
Kota Langsa,1173,2013,0.9780932132851617
Kota Lhokseumawe,1174,2013,3.505473454555581
Kota Subulussalam,1175,2013,0.26929025605584145
Nias,1201,2013,0.18691333214352035
Mandailing Natal,1202,2013,0.2124185149124436
Tapanuli Selatan,1203,2013,0.285813907842801
Tapanuli Tengah,1204,2013,0.2764872815668983
Tapanuli Utara,1205,2013,0.23001247362838895
Toba Samosir,1206,2013,0.23766257968555185
Labuhan Batu,1207,2013,0.36682000738217035
Asahan,1208,2013,0.3775380591237477
Simalungun,1209,2013,0.2984958405203055
Dairi,1210,2013,0.253132326028882
Karo,1211,2013,0.2950214121182474
Deli Serdang,1212,2013,1.6181324974173914
Langkat,1213,2013,0.3686958485613617
Nias Selatan,1214,2013,0.17738341148147974
Humbang Hasundutan,1215,2013,0.23113274589701494
Pakpak Bharat,1216,2013,0.2107700968430557
Samosir,1217,2013,0.20960206733371603
Serdang Bedagai,1218,2013,0.5782192266933495
Batu Bara,1219,2013,0.6924487268048787
Padang Lawas Utara,1220,2013,0.24665673748595715
Padang Lawas,1221,2013,0.21326824894333501
Labuhan Batu Selatan,1222,2013,0.29263176916727857
Labuhan Batu Utara,1223,2013,0.24814029410038566
Nias Utara,1224,2013,0.17661031658919202
Nias Barat,1225,2013,0.17378873620993457
Kota Sibolga,1271,2013,3.4461640431241567
Kota Tanjung Balai,1272,2013,2.5377983230418986
Kota Pematang Siantar,1273,2013,3.277711363545928
Kota Tebing Tinggi,1274,2013,4.742931967449355
Kota Medan,1275,2013,16.69332776971546
Kota Binjai,1276,2013,4.322563646221799
Kota Padangsidimpuan,1277,2013,0.9868058729434195
Kota Gunungsitoli,1278,2013,0.3210834839053314
Kepulauan Mentawai,1301,2013,0.1403698014446347
Pesisir Selatan,1302,2013,0.1902208651666222
Solok,1303,2013,0.21521187741445996
Sijunjung,1304,2013,0.183241815319035
Tanah Datar,1305,2013,0.3326565785202689
Padang Pariaman,1306,2013,0.25493767979875326
Agam,1307,2013,0.2778088241069163
Lima Puluh Kota,1308,2013,0.22789448439336074
Pasaman,1309,2013,0.17720830670177593
Solok Selatan,1310,2013,0.14761503050789862
Dharmasraya,1311,2013,0.2354673843287106
Pasaman Barat,1312,2013,0.2130455384910915
Kota Padang,1371,2013,1.5643142447377762
Kota Solok,1372,2013,2.5763637934844157
Kota Sawah Lunto,1373,2013,0.49045223429737106
Kota Padang Panjang,1374,2013,4.910947879939968
Kota Bukittinggi,1375,2013,5.988597564885715
Kota Payakumbuh,1376,2013,1.8041259381446413
Kota Pariaman,1377,2013,2.577000720391907
Kuantan Singingi,1401,2013,0.1922723734487985
Indragiri Hulu,1402,2013,0.23586715103783512
Indragiri Hilir,1403,2013,0.18399749051448044
Pelalawan,1404,2013,0.25149564874915203
Siak,1405,2013,0.48730364871591414
Kampar,1406,2013,0.2691171072825933
Rokan Hulu,1407,2013,0.21529425816806494
Bengkalis,1408,2013,0.5442866619915779
Rokan Hilir,1409,2013,0.3434001406511768
Kepulauan Meranti,1410,2013,0.27509988036856836
Kota Pekanbaru,1471,2013,5.155023176011361
Kota Dumai,1473,2013,0.75964960020813
Kerinci,1501,2013,0.12082331565649135
Merangin,1502,2013,-0.09767907391744966
Sarolangun,1503,2013,0.03447781242668014
Batang Hari,1504,2013,0.1560908889895271
Muaro Jambi,1505,2013,0.2582844799042472
Tanjung Jabung Timur,1506,2013,0.2351447972651883
Tanjung Jabung Barat,1507,2013,0.7014711532216094
Tebo,1508,2013,0.0725474298699317
Bungo,1509,2013,-0.03543848512091624
Kota Jambi,1571,2013,4.323193087793452
Kota Sungai Penuh,1572,2013,0.28691284525577687
Ogan Komering Ulu,1601,2013,0.22856929600633158
Ogan Komering Ilir,1602,2013,0.1144223458178786
Muara Enim,1603,2013,0.5156724452980885
Lahat,1604,2013,0.32780531203498475
Musi Rawas,1605,2013,0.2749751053056892
Musi Banyuasin,1606,2013,0.24246357243668615
Banyu Asin,1607,2013,0.09986939340070916
Ogan Komering Ulu Selatan,1608,2013,0.055025294512903986
Ogan Komering Ulu Timur,1609,2013,0.18227283231501049
Ogan Ilir,1610,2013,0.3235439224620369
Empat Lawang,1611,2013,0.07553081734528856
Penukal Abab Lematang Ilir,1612,2013,0.8497460456874812
Musi Rawas Utara,1613,2013,0.04663227398724145
Kota Palembang,1671,2013,6.5625983177584155
Kota Prabumulih,1672,2013,2.55304175681194
Kota Pagar Alam,1673,2013,0.3045331142588199
Kota Lubuklinggau,1674,2013,0.5757071584958876
Bengkulu Selatan,1701,2013,0.030550455481488638
Rejang Lebong,1702,2013,0.14871831384964052
Bengkulu Utara,1703,2013,0.029399334796676013
Kaur,1704,2013,0.08180416137118288
Seluma,1705,2013,-0.08091586129032485
Mukomuko,1706,2013,0.06935688399577038
Lebong,1707,2013,0.10915778381599761
Kepahiang,1708,2013,0.1433660314989111
Bengkulu Tengah,1709,2013,-0.014509005465959573
Kota Bengkulu,1771,2013,2.173517339908869
Lampung Barat,1801,2013,0.0897082190683887
Tanggamus,1802,2013,0.1542000308413196
Lampung Selatan,1803,2013,0.694590689597953
Lampung Timur,1804,2013,0.27645409754310013
Lampung Tengah,1805,2013,0.37418706212739783
Lampung Utara,1806,2013,0.2149540534233307
Way Kanan,1807,2013,0.11592541217787893
Tulangbawang,1808,2013,0.2702320245658581
Pesawaran,1809,2013,0.42568714883167935
Pringsewu,1810,2013,0.43217358514830084
Mesuji,1811,2013,0.11713071223418187
Tulang Bawang Barat,1812,2013,0.20211889189243304
Pesisir Barat,1813,2013,0.048458415330251435
Kota Bandar Lampung,1871,2013,8.498232017043636
Kota Metro,1872,2013,3.344665715037273
Bangka,1901,2013,0.21593404235603986
Belitung,1902,2013,0.18321215776806996
Bangka Barat,1903,2013,0.1466447617025604
Bangka Tengah,1904,2013,0.20782436013153005
Bangka Selatan,1905,2013,0.1376363091003766
Belitung Timur,1906,2013,0.13104199256985155
Kota Pangkal Pinang,1971,2013,3.1550020870819586
Karimun,2101,2013,0.8845022153862891
Bintan,2102,2013,0.4796725865570054
Natuna,2103,2013,0.12366442945738867
Lingga,2104,2013,0.16963315644635246
Kepulauan Anambas,2105,2013,0.22582271467606352
Kota Batam,2171,2013,4.327616113576978
Kota Tanjung Pinang,2172,2013,3.1170212618597817
Kepulauan Seribu,3101,2013,1.5961404570018705
Kota Jakarta Selatan,3171,2013,26.077860422791595
Kota Jakarta Timur,3172,2013,20.13176959618187
Kota Jakarta Pusat,3173,2013,43.760959201492184
Kota Jakarta Barat,3174,2013,25.985326075037815
Kota Jakarta Utara,3175,2013,27.870484415901448
Bogor,3201,2013,1.893980574721245
Sukabumi,3202,2013,0.4352488084254385
Cianjur,3203,2013,0.45870202304118346
Bandung,3204,2013,1.3985294810659716
Garut,3205,2013,0.43535646513398224
Tasikmalaya,3206,2013,0.48528298322841745
Ciamis,3207,2013,0.5972153496815404
Kuningan,3208,2013,0.6626873865506359
Cirebon,3209,2013,1.8398801600417871
Majalengka,3210,2013,0.7202410114535204
Sumedang,3211,2013,0.682680426391477
Indramayu,3212,2013,2.925790360300956
Subang,3213,2013,0.9414283171732118
Purwakarta,3214,2013,1.3237994969577425
Karawang,3215,2013,2.1871885715215273
Bekasi,3216,2013,7.247627337129247
Bandung Barat,3217,2013,1.1418722726590809
Pangandaran,3218,2013,0.2335755892465352
Kota Bogor,3271,2013,8.461432438183373
Kota Sukabumi,3272,2013,3.8873377641707867
Kota Bandung,3273,2013,13.976626427037203
Kota Cirebon,3274,2013,9.868123508095962
Kota Bekasi,3275,2013,14.44520887375379
Kota Depok,3276,2013,9.800928833194684
Kota Cimahi,3277,2013,10.177018086662116
Kota Tasikmalaya,3278,2013,3.7190235470927777
Kota Banjar,3279,2013,1.4089724131526586
Cilacap,3301,2013,0.8090424461685312
Banyumas,3302,2013,1.022482118949109
Purbalingga,3303,2013,0.626319685931417
Banjarnegara,3304,2013,0.4537050864276522
Kebumen,3305,2013,0.5573699902385213
Purworejo,3306,2013,0.4750054843985043
Wonosobo,3307,2013,0.41729921497553996
Magelang,3308,2013,0.7361533519687256
Boyolali,3309,2013,1.0198324360292108
Klaten,3310,2013,1.8285684272398386
Sukoharjo,3311,2013,2.13751159015894
Wonogiri,3312,2013,0.3690631386398706
Karanganyar,3313,2013,1.1507043132130614
Sragen,3314,2013,1.0377251298837677
Grobogan,3315,2013,0.5446602545245767
Blora,3316,2013,0.39010978663140733
Rembang,3317,2013,0.6097906969413115
Pati,3318,2013,0.895548974761089
Kudus,3319,2013,2.250830780640899
Jepara,3320,2013,1.1002064563217848
Demak,3321,2013,1.2610594275233522
Semarang,3322,2013,1.1005145923499986
Temanggung,3323,2013,0.568356793915296
Kendal,3324,2013,0.9945212290704202
Batang,3325,2013,0.747680661452259
Pekalongan,3326,2013,0.8120829625743824
Pemalang,3327,2013,0.7457764223666645
Tegal,3328,2013,1.2601588304211961
Brebes,3329,2013,0.8267574914068315
Kota Magelang,3371,2013,6.657498878675428
Kota Surakarta,3372,2013,14.924099407926382
Kota Salatiga,3373,2013,4.686360123274628
Kota Semarang,3374,2013,8.160640570537092
Kota Pekalongan,3375,2013,6.049020299002958
Kota Tegal,3376,2013,9.329420013408763
Kulon Progo,3401,2013,0.5919732567392747
Bantul,3402,2013,1.858596093420911
Gunung Kidul,3403,2013,0.4133800270603909
Sleman,3404,2013,2.728047347819362
Kota Yogyakarta,3471,2013,18.697380602677267
Pacitan,3501,2013,0.27384681426820606
Ponorogo,3502,2013,0.4720808200487904
Trenggalek,3503,2013,0.31932865927238474
Tulungagung,3504,2013,0.7767835554231111
Blitar,3505,2013,0.5619129085476753
Kediri,3506,2013,0.8623451566770163
Malang,3507,2013,0.848498626262697
Lumajang,3508,2013,0.46809309648613134
Jember,3509,2013,0.753638899245483
Banyuwangi,3510,2013,0.44707180483495995
Bondowoso,3511,2013,0.42977823204081383
Situbondo,3512,2013,0.43683431684449725
Probolinggo,3513,2013,0.9289287303097042
Pasuruan,3514,2013,1.5607458309510043
Sidoarjo,3515,2013,6.7679740523601195
Mojokerto,3516,2013,1.8053825003135056
Jombang,3517,2013,1.209327581618832
Nganjuk,3518,2013,0.6435668947920451
Madiun,3519,2013,0.6181749656797986
Magetan,3520,2013,0.8083868975366387
Ngawi,3521,2013,0.6094995354336332
Bojonegoro,3522,2013,0.9500780691538552
Tuban,3523,2013,1.7419540043259252
Lamongan,3524,2013,0.8488879133813148
Gresik,3525,2013,2.829224869697283
Bangkalan,3526,2013,1.01457417476996
Sampang,3527,2013,0.7705334069393035
Pamekasan,3528,2013,1.2966892328519408
Sumenep,3529,2013,0.400288888814986
Kota Kediri,3571,2013,4.744849426190376
Kota Blitar,3572,2013,4.84268171200159
Kota Malang,3573,2013,8.708871265017617
Kota Probolinggo,3574,2013,7.803093016710082
Kota Pasuruan,3575,2013,7.300003380254337
Kota Mojokerto,3576,2013,9.90355421571215
Kota Madiun,3577,2013,6.7527609155173085
Kota Surabaya,3578,2013,23.171509732386518
Kota Batu,3579,2013,1.7315247676670995
Pandeglang,3601,2013,0.3111576423229852
Lebak,3602,2013,0.28600782842471933
Tangerang,3603,2013,4.663530131828316
Serang,3604,2013,1.3995347174236894
Kota Tangerang,3671,2013,16.647955920631986
Kota Cilegon,3672,2013,10.630336161226479
Kota Serang,3673,2013,2.995950557309397
Kota Tangerang Selatan,3674,2013,14.20672927347819
Jembrana,5101,2013,0.33475684512072584
Tabanan,5102,2013,0.4884698699309977
Badung,5103,2013,4.291942811646945
Gianyar,5104,2013,1.7759122220771473
Klungkung,5105,2013,0.6163184932024515
Bangli,5106,2013,0.3226678394060731
Karang Asem,5107,2013,0.37105471720899197
Buleleng,5108,2013,0.3772997383725542
Kota Denpasar,5171,2013,8.866043923683423
Lombok Barat,5201,2013,0.5975690161066511
Lombok Tengah,5202,2013,0.45308421714842173
Lombok Timur,5203,2013,0.34034385937970457
Sumbawa,5204,2013,0.06601867455438865
Dompu,5205,2013,0.05790325753287089
Bima,5206,2013,0.0445206681148367
Sumbawa Barat,5207,2013,0.32672684674091457
Lombok Utara,5208,2013,0.12034779628205873
Kota Mataram,5271,2013,8.267610492614029
Kota Bima,5272,2013,0.5048734508597792
Sumba Barat,5301,2013,0.04864660641052318
Sumba Timur,5302,2013,0.026017166797543678
Kupang,5303,2013,0.042097178333951525
Timor Tengah Selatan,5304,2013,0.04701965325051851
Timor Tengah Utara,5305,2013,0.05180823630756589
Belu,5306,2013,0.08297102221963595
Alor,5307,2013,0.03703580898497459
Lembata,5308,2013,0.04962769131254191
Flores Timur,5309,2013,0.04581958659328927
Sikka,5310,2013,0.07819226118006835
Ende,5311,2013,0.05680889573612324
Ngada,5312,2013,0.03380421009568075
Manggarai,5313,2013,0.0622504729424277
Rote Ndao,5314,2013,0.039254777981628686
Manggarai Barat,5315,2013,0.02018315959184061
Sumba Tengah,5316,2013,0.015286152733262672
Sumba Barat Daya,5317,2013,0.02884492606790404
Nagekeo,5318,2013,0.057743026989299034
Manggarai Timur,5319,2013,0.016424197943829568
Sabu Raijua,5320,2013,0.037276537407373134
Malaka,5321,2013,0.050700630933982374
Kota Kupang,5371,2013,2.0326003628278198
Sambas,6101,2013,-0.14548096489000395
Bengkayang,6102,2013,-0.6075057438480035
Landak,6103,2013,-0.837693217815459
Pontianak,6104,2013,-0.41295900804055163
Sanggau,6105,2013,-0.48762256866234643
Ketapang,6106,2013,-0.12217504616468818
Sintang,6107,2013,-0.5307106700756051
Kapuas Hulu,6108,2013,-0.617100340466654
Sekadau,6109,2013,-0.9754663498876806
Melawi,6110,2013,-0.4265385557167456
Kayong Utara,6111,2013,-0.8132309544191859
Kubu Raya,6112,2013,-0.858926948360122
Kota Pontianak,6171,2013,3.4428657363911856
Kota Singkawang,6172,2013,-0.7769203425728484
Kotawaringin Barat,6201,2013,0.1317600291063886
Kotawaringin Timur,6202,2013,0.11762812204932896
Kapuas,6203,2013,0.0945819052947069
Barito Selatan,6204,2013,0.08572945052082108
Barito Utara,6205,2013,0.05168409388220681
Sukamara,6206,2013,0.03845237514343091
Lamandau,6207,2013,-0.04881843937494899
Seruyan,6208,2013,0.06300121781246296
Katingan,6209,2013,0.04444884480034738
Pulang Pisau,6210,2013,0.079957150100895
Gunung Mas,6211,2013,0.09672971172570312
Barito Timur,6212,2013,0.133085631954481
Murung Raya,6213,2013,0.09802924352164673
Kota Palangka Raya,6271,2013,0.2483913734229864
Tanah Laut,6301,2013,0.2539465843708412
Kota Baru,6302,2013,0.1275849048656444
Banjar,6303,2013,0.18117943426292316
Barito Kuala,6304,2013,0.21951534360174593
Tapin,6305,2013,0.24284811989104743
Hulu Sungai Selatan,6306,2013,0.12765343561945874
Hulu Sungai Tengah,6307,2013,0.14232723378974682
Hulu Sungai Utara,6308,2013,0.1378858141764434
Tabalong,6309,2013,0.3583958297851109
Tanah Bumbu,6310,2013,0.20850882956560396
Balangan,6311,2013,0.23263888502168148
Kota Banjarmasin,6371,2013,10.086608961153358
Kota Banjar Baru,6372,2013,1.5247431250803534
Paser,6401,2013,0.17392788662996
Kutai Barat,6402,2013,0.1172995170454126
Kutai Kartanegara,6403,2013,0.37342288515635863
Kutai Timur,6404,2013,0.1437212414596962
Berau,6405,2013,0.11275434242392463
Penajam Paser Utara,6409,2013,0.182387986420096
Mahakam Hulu,6411,2013,0.07031536554596315
Kota Balikpapan,6471,2013,1.9443732422280688
Kota Samarinda,6472,2013,1.9828402694379423
Kota Bontang,6474,2013,7.307529072732726
Malinau,6501,2013,0.07577203526230752
Bulungan,6502,2013,0.06132123896147319
Tana Tidung,6503,2013,0.07944086962173902
Nunukan,6504,2013,0.0862230289887878
Kota Tarakan,6571,2013,1.3090904166023385
Bolaang Mongondow,7101,2013,0.08206464477970227
Minahasa,7102,2013,0.3162913999300863
Kepulauan Sangihe,7103,2013,0.10710478096483565
Kepulauan Talaud,7104,2013,0.06294324363432287
Minahasa Selatan,7105,2013,0.11720436947454674
Minahasa Utara,7106,2013,0.34214797580640055
Bolaang Mongondow Utara,7107,2013,0.07602813802808621
Siau Tagulandang Biaro,7108,2013,0.17384321828431512
Minahasa Tenggara,7109,2013,0.11314283981135656
Bolaang Mongondow Selatan,7110,2013,0.06583521917659595
Bolaang Mongondow Timur,7111,2013,0.14956286702607308
Kota Manado,7171,2013,3.4902887100633957
Kota Bitung,7172,2013,0.7659586884436117
Kota Tomohon,7173,2013,0.7105379067407236
Kota Kotamobagu,7174,2013,1.608451162923178
Banggai Kepulauan,7201,2013,0.04592388248790623
Banggai,7202,2013,0.06072254667966685
Morowali,7203,2013,0.07068064468943637
Poso,7204,2013,0.07313803739466486
Donggala,7205,2013,0.07301481725051273
ToliToli,7206,2013,0.07192424228856563
Buol,7207,2013,0.05772274609382967
Parigi Moutong,7208,2013,0.06130412313758115
Tojo UnaUna,7209,2013,0.014818705993914681
Sigi,7210,2013,0.11652217386403359
Banggai Laut,7211,2013,0.05097556423016358
Morowali Utara,7212,2013,0.05005636309568093
Kota Palu,7271,2013,1.3634711171450382
Kepulauan Selayar,7301,2013,0.03046826173061607
Bulukumba,7302,2013,0.204111085504609
Bantaeng,7303,2013,0.19807404423426944
Jeneponto,7304,2013,0.37939507184476917
Takalar,7305,2013,0.33895197065461835
Gowa,7306,2013,0.48807913077852805
Sinjai,7307,2013,0.1215111449041695
Maros,7308,2013,0.42758215507357883
Pangkajene Dan Kepulauan,7309,2013,0.38369859262654943
Barru,7310,2013,0.1144776385005213
Bone,7311,2013,0.0980712005023128
Soppeng,7312,2013,0.10664625672996471
Wajo,7313,2013,0.12312938382251232
Sidenreng Rappang,7314,2013,0.1256852488838835
Pinrang,7315,2013,0.13185815297998732
Enrekang,7316,2013,0.07513497746647788
Luwu,7317,2013,0.08399667661811029
Tana Toraja,7318,2013,0.07448275110473467
Luwu Utara,7322,2013,0.05247563518563683
Luwu Timur,7325,2013,0.47927279662612227
Toraja Utara,7326,2013,0.07636800658181557
Kota Makassar,7371,2013,13.327931304392122
Kota Parepare,7372,2013,1.737936322088923
Kota Palopo,7373,2013,0.46020781933959015
Buton,7401,2013,0.04118098706160834
Muna,7402,2013,0.05920381989416998
Konawe,7403,2013,0.07596860424909915
Kolaka,7404,2013,0.08991242730838259
Konawe Selatan,7405,2013,0.08523492924296817
Bombana,7406,2013,0.02714073774359968
Wakatobi,7407,2013,0.0735598204790866
Kolaka Utara,7408,2013,0.039689710165218446
Buton Utara,7409,2013,0.03686190371260396
Konawe Utara,7410,2013,0.06837014086897554
Kolaka Timur,7411,2013,0.05897117858350506
Konawe Kepulauan,7412,2013,0.027735616250843052
Muna Barat,7413,2013,0.030264197594806825
Buton Tengah,7414,2013,0.048386712043442394
Buton Selatan,7415,2013,0.04024658643286866
Kota Kendari,7471,2013,1.5258824635207484
Kota Baubau,7472,2013,0.47711495124928244
Boalemo,7501,2013,0.08356718494301522
Gorontalo,7502,2013,0.1512355555692107
Pohuwato,7503,2013,0.06649394394343029
Bone Bolango,7504,2013,0.10107397786982898
Gorontalo Utara,7505,2013,0.06907337733884965
Kota Gorontalo,7571,2013,3.3237804028573192
Majene,7601,2013,0.06465256172004975
Polewali Mandar,7602,2013,0.07195512728739785
Mamasa,7603,2013,0.03287379214101717
Mamuju,7604,2013,0.04786865017488237
Mamuju Utara,7605,2013,-0.012177574588938846
Mamuju Tengah,7606,2013,0.050886475156655224
Maluku Tenggara Barat,8101,2013,0.031881448892249
Maluku Tenggara,8102,2013,0.06001880253292817
Maluku Tengah,8103,2013,0.05128942921898554
Buru,8104,2013,0.04819907109276621
Kepulauan Aru,8105,2013,0.004858344493935902
Seram Bagian Barat,8106,2013,0.047615253658347484
Seram Bagian Timur,8107,2013,0.04408798540696264
Maluku Barat Daya,8108,2013,0.03499207240732186
Buru Selatan,8109,2013,0.03793384530450832
Kota Ambon,8171,2013,0.940246743493845
Kota Tual,8172,2013,0.1768798447677679
Halmahera Barat,8201,2013,0.018621866027940543
Halmahera Tengah,8202,2013,0.003131965795383648
Kepulauan Sula,8203,2013,0.03937693917476351
Halmahera Selatan,8204,2013,0.014141622085616897
Halmahera Utara,8205,2013,0.05577732737603642
Halmahera Timur,8206,2013,0.02100982212996542
Pulau Morotai,8207,2013,-0.005924998557634553
Pulau Taliabu,8208,2013,0.038423253781249445
Kota Ternate,8271,2013,0.9144067226769163
Kota Tidore Kepulauan,8272,2013,0.03562763022583142
Fakfak,9101,2013,-0.08646607811454944
Kaimana,9102,2013,-0.3176665138838255
Teluk Wondama,9103,2013,-0.1487508081200313
Teluk Bintuni,9104,2013,-0.06429129837433807
Manokwari,9105,2013,0.06756916246949689
Sorong Selatan,9106,2013,-0.740819299111365
Sorong,9107,2013,0.005847583586540272
Raja Ampat,9108,2013,-0.12914569172603063
Tambrauw,9109,2013,-0.01639575342895023
Maybrat,9110,2013,-0.08434057337316614
Manokwari Selatan,9111,2013,0.033753180899927855
Pegunungan Arfak,9112,2013,0.023184257176500522
Kota Sorong,9171,2013,0.7081476215081632
Merauke,9401,2013,0.0023856707498088195
Jayawijaya,9402,2013,-0.004398190586178935
Jayapura,9403,2013,-0.06583465334430624
Nabire,9404,2013,-0.4083255252536937
Kepulauan Yapen,9408,2013,-0.8139722552587071
Biak Numfor,9409,2013,-0.06883292791575336
Paniai,9410,2013,-0.05801340127210143
Puncak Jaya,9411,2013,-0.19810095390807198
Mimika,9412,2013,-0.17355275859170813
Boven Digoel,9413,2013,-0.19686301990470975
Mappi,9414,2013,-0.04321794307939878
Asmat,9415,2013,-0.16407969450638715
Yahukimo,9416,2013,-0.10406312631519896
Pegunungan Bintang,9417,2013,-0.03147916891056681
Tolikara,9418,2013,-0.010952829441840412
Sarmi,9419,2013,-0.15935145474031212
Keerom,9420,2013,-0.004835147748908091
Waropen,9426,2013,-0.49342150648297606
Supiori,9427,2013,-0.11418661088672825
Mamberamo Raya,9428,2013,-0.17118597592859147
Nduga *,9429,2013,-0.012435681601223545
Lanny Jaya,9430,2013,0.003071441072455098
Mamberamo Tengah,9431,2013,-0.09184826247328813
Yalimo,9432,2013,-0.07873493521389598
Puncak,9433,2013,-0.39124633394378633
Dogiyai,9434,2013,0.009377579401466385
Intan Jaya,9435,2013,-0.26277309598832643
Deiyai,9436,2013,0.025102928389458778
Kota Jayapura,9471,2013,0.22100494958539596
Simeulue,1101,2014,0.08611747782900163
Aceh Singkil,1102,2014,0.15825276860531928
Aceh Selatan,1103,2014,0.07107415550369867
Aceh Tenggara,1104,2014,0.08495863809957055
Aceh Timur,1105,2014,0.14058577776023837
Aceh Tengah,1106,2014,0.08832474141714065
Aceh Barat,1107,2014,0.21142165820339281
Aceh Besar,1108,2014,0.37541978910936874
Pidie,1109,2014,0.1385599887562583
Bireuen,1110,2014,0.36793058504132237
Aceh Utara,1111,2014,0.38426803392970627
Aceh Barat Daya,1112,2014,0.11924906114413454
Gayo Lues,1113,2014,0.0656338505702597
Aceh Tamiang,1114,2014,0.3244040772851421
Nagan Raya,1115,2014,0.12382236544006195
Aceh Jaya,1116,2014,0.11782135458882016
Bener Meriah,1117,2014,0.08921399172428308
Pidie Jaya,1118,2014,0.1801859287850636
Kota Banda Aceh,1171,2014,13.241475615653783
Kota Sabang,1172,2014,0.7175406351704217
Kota Langsa,1173,2014,1.039808890255247
Kota Lhokseumawe,1174,2014,4.379346744552299
Kota Subulussalam,1175,2014,0.15062774640808427
Nias,1201,2014,0.09336938359806216
Mandailing Natal,1202,2014,0.1566790771371915
Tapanuli Selatan,1203,2014,0.15341548657903867
Tapanuli Tengah,1204,2014,0.16668118869592935
Tapanuli Utara,1205,2014,0.08200695361510786
Toba Samosir,1206,2014,0.12413967482122691
Labuhan Batu,1207,2014,0.29504220533166164
Asahan,1208,2014,0.27921922491499157
Simalungun,1209,2014,0.21927329087531935
Dairi,1210,2014,0.14457626306572377
Karo,1211,2014,0.223825180532926
Deli Serdang,1212,2014,1.782015408120557
Langkat,1213,2014,0.2938418330953481
Nias Selatan,1214,2014,0.05080175553113801
Humbang Hasundutan,1215,2014,0.07656123867665125
Pakpak Bharat,1216,2014,0.07043380489734995
Samosir,1217,2014,0.1266903169103359
Serdang Bedagai,1218,2014,0.5324355650575606
Batu Bara,1219,2014,0.6357928957932966
Padang Lawas Utara,1220,2014,0.10088684572518392
Padang Lawas,1221,2014,0.13322270029697394
Labuhan Batu Selatan,1222,2014,0.19016906121078855
Labuhan Batu Utara,1223,2014,0.1496961944040829
Nias Utara,1224,2014,0.08479856593382866
Nias Barat,1225,2014,0.08141461534340803
Kota Sibolga,1271,2014,4.313161435416399
Kota Tanjung Balai,1272,2014,2.452842626053887
Kota Pematang Siantar,1273,2014,3.1509637847241905
Kota Tebing Tinggi,1274,2014,4.580869662582359
Kota Medan,1275,2014,17.681026190819477
Kota Binjai,1276,2014,3.883378318436075
Kota Padangsidimpuan,1277,2014,0.8875396939411877
Kota Gunungsitoli,1278,2014,0.27051781171890465
Kepulauan Mentawai,1301,2014,0.011123416418688088
Pesisir Selatan,1302,2014,0.07976543165377947
Solok,1303,2014,0.10667975795458903
Sijunjung,1304,2014,0.10282319107934883
Tanah Datar,1305,2014,0.2280134037120222
Padang Pariaman,1306,2014,0.3236020639039722
Agam,1307,2014,0.2329070102738073
Lima Puluh Kota,1308,2014,0.12009853315118757
Pasaman,1309,2014,0.08205895958459204
Solok Selatan,1310,2014,0.0772508852998677
Dharmasraya,1311,2014,0.13625832984815645
Pasaman Barat,1312,2014,0.11226185646167082
Kota Padang,1371,2014,1.880560245950793
Kota Solok,1372,2014,2.406355216054587
Kota Sawah Lunto,1373,2014,0.3468191649669277
Kota Padang Panjang,1374,2014,4.14305839912712
Kota Bukittinggi,1375,2014,6.072597173126259
Kota Payakumbuh,1376,2014,1.6181472340406187
Kota Pariaman,1377,2014,2.554280790990287
Kuantan Singingi,1401,2014,0.12754518987378313
Indragiri Hulu,1402,2014,0.11621504076902679
Indragiri Hilir,1403,2014,0.0773906040834356
Pelalawan,1404,2014,0.14301724813900507
Siak,1405,2014,0.6567194316304522
Kampar,1406,2014,0.28695915862049703
Rokan Hulu,1407,2014,0.15306123875570593
Bengkalis,1408,2014,0.4857940958153417
Rokan Hilir,1409,2014,0.24497997313304531
Kepulauan Meranti,1410,2014,0.3206506114336514
Kota Pekanbaru,1471,2014,5.394468950481121
Kota Dumai,1473,2014,0.8293994794780108
Kerinci,1501,2014,0.07173865107177176
Merangin,1502,2014,0.07114484358103255
Sarolangun,1503,2014,0.19497513577405326
Batang Hari,1504,2014,0.15715896020593167
Muaro Jambi,1505,2014,0.31584869097155926
Tanjung Jabung Timur,1506,2014,0.21855803058187026
Tanjung Jabung Barat,1507,2014,0.46570084064321204
Tebo,1508,2014,0.10879147546264409
Bungo,1509,2014,0.1261843058469756
Kota Jambi,1571,2014,6.538100270473626
